name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Chip Wilson,Wilson,chip-wilson,chip-wilson,9.652,Lululemon,Fashion & Retail,M,Canada,1488028203331,2308.33,914,914
Chirayu Amin,Amin,chirayu-amin,chirayu-amin,0,pharmaceuticals,Healthcare,M,India,1488028203332,1073.975,1781,1781
Cho Jung-Ho,Cho,cho-jung-ho,cho-jung-ho,12.557,finance,Finance and Investments,M,South Korea,1488028203332,1098.473,1763,1763
Cho Yang-Rai,Cho,cho-yang-rai,cho-yang-rai,-0.613,tire manufacturing,Manufacturing,M,South Korea,1488028203332,1112.62,1746,1746
Choo Chong Ngen,Choo,choo-chong-ngen,choo-chong-ngen,0,hotels,Real Estate,M,Singapore,1488028203331,1996.152,1053,1053
Chris Sacca,Sacca,chris-sacca,chris-sacca,-0.182,venture capital investing,Finance and Investments,M,United States,1488028203332,1203.789,1660,1660
Christian Oetker,Oetker,christian-oetker,no-pic,0,consumer goods,Fashion & Retail,M,Germany,1488028203331,1967.707,1069,1073
Christoffel Wiese,Wiese,christoffel-wiese,christoffel-wiese,-73.196,retail,Fashion & Retail,M,South Africa,1488028203331,6097.994,245,245
Christoph Henkel,Henkel,christoph-henkel,christoph-henkel,-10.727,consumer goods,Fashion & Retail,M,Germany,1488028203332,1800.618,1182,1182
Christoph Zeller,Zeller,christoph-zeller,no-pic,0,dental implants,Healthcare,M,Liechtenstein,1488028203331,2654.867,773,773
Christopher Cline,Cline,christopher-cline,christopher-cline,-3.892,coal,Energy,M,United States,1488028203332,1924.039,1104,1104
Christopher Hohn,Hohn,christopher-hohn,christopher-hohn,0,Hedge fund,Finance and Investments,M,United Kingdom,1488028203331,2070,1008,1008
Chu Jinfu,Chu,chu-jinfu,no-pic,5.4,electrical equipment,Manufacturing,M,China,1488028203332,1229.264,1632,1632
Chu Mang Yee & family,Chu,chu-mang-yee,chu-mang-yee,0,real estate,Real Estate,M,China,1488028203331,2455.85,858,858
Chua Thian Poh,Chua,chua-thian-poh,chua-thian-poh,4.61,real estate,Real Estate,M,Singapore,1488028203332,1456.656,1416,1416
Chung Eui-Sun,Chung,chung-eui-sun,chung-eui-sun,14.738,logistics,Logistics,M,South Korea,1488028203331,2544.618,811,811
Chung Yong-Jin,Chung,chung-yong-jin,chung-yong-jin,-17.336,retail,Fashion & Retail,M,South Korea,1488028203332,1125.458,1735,1735
Ciputra & family,Ciputra,ciputra,ciputra,4.105,real estate,Real Estate,M,Indonesia,1488028203332,1582.534,1321,1321
Clayton Riddell,Riddell,clayton-riddell,no-pic,-43.811,oil & gas,Energy,M,Canada,1488028203332,1288.687,1572,1572
Clemens Toennies,Toennies,clemens-toennies,clemens-toennies,0,meat processing,Food and Beverage,M,Germany,1488028203331,2396.709,882,882
Clement Fayat & family,Fayat,clement-fayat,no-pic,0,construction,Construction & Engineering,M,France,1488028203332,1853.099,1145,1145
Clemmie Spangler Jr,Spangler,clemmie-spangler-jr,clemmie-spangler-jr,-11.226,investments,Finance and Investments,M,United States,1488028203331,4154.018,431,431
Cui Lijie,Cui,cui-lijie,no-pic-female,12.014,gambling,Gambling & Casinos,F,Hong Kong,1488028203332,1674.022,1248,1248
D. Leopoldo Del Pino y Calvo-Sotelo,Del Pino y Calvo-Sotelo,d-leopoldo-del-pino-y-calvo-sotelo,no-pic,-1.568,construction,Construction & Engineering,M,Spain,1488028203332,1055.221,1799,1799
Dagmar Dolby & family,Dolby,dagmar-dolby,dagmar-dolby,4.837,Dolby Laboratories,Technology,F,United States,1488028203331,3527.119,551,551
Daisy Igel,Igel,daisy-igel,no-pic-female,-19.305,"gas, petrochemicals",Energy,F,Brazil,1488028203332,1100.557,1755,1755
Dan Cathy,Cathy,dan-cathy,dan-cathy,0,Chick-Fil-A,Food and Beverage,M,United States,1488028203331,3814.849,490,491
Dan Friedkin,Friedkin,dan-friedkin,dan-friedkin,0,Toyota dealerships,Automotive,M,United States,1488028203331,3535.653,549,549
Dan Gertler,Gertler,dan-gertler,dan-gertler,0,mining,Metals & Mining,M,Israel,1488028203332,1215.5,1644,1644
Dan Olsson,Olsson,dan-olsson,dan-olsson,0,diversified,Diversified,M,Sweden,1488028203331,4898.605,338,338
Dan Wilks,Wilks,dan-wilks,dan-wilks,-1.708,natural gas,Energy,M,United States,1488028203332,1343.475,1514,1514
Daniel Gilbert,Gilbert,daniel-gilbert,daniel-gilbert,0,Quicken Loans,Finance and Investments,M,United States,1488028203331,5819.834,263,263
Daniel Loeb,Loeb,daniel-loeb,daniel-loeb,0.868,hedge funds,Finance and Investments,M,United States,1488028203331,2886.33,703,703
Daniel Mate,Mate,daniel-mate,no-pic,-22.126,"mining, commodities",Metals & Mining,M,Spain,1488028203331,2218.889,948,948
Daniel Roullier & family,Roullier,daniel-roullier,no-pic,0,animal feed,Food and Beverage,M,France,1488028203332,1709.367,1227,1227
Daniel Tsai,Tsai,daniel-tsai,daniel-tsai,-3.327,finance,Finance and Investments,M,Taiwan,1488028203331,3092.926,649,649
Daniel Tsai & family,Tsai,daniel-tsai-1,no-pic,-9.984,finance,Finance and Investments,M,Taiwan,1488028203331,8867.472,150,150
Danil Khachaturov,Khachaturov,danil-khachaturov,danil-khachaturov,4.112,"insurance, banking, real estate",Finance and Investments,M,Russia,1488028203331,1969.402,1067,1067
Dannine Avara,Avara,dannine-avara,no-pic-female,-75.402,pipelines,Energy,F,United States,1488028203331,5570.78,284,284
Dariusz Milek,Milek,dariusz-milek,no-pic,18.783,"real estate, retail",Fashion & Retail,M,Poland,1488028203332,1133.524,1727,1727
Darwin Deason,Deason,darwin-deason,darwin-deason,0.12,Xerox,Service,M,United States,1488028203332,1183.744,1677,1677
David Booth,Booth,david-booth,david-booth,0,mutual funds,Finance and Investments,M,United States,1488028203332,1600.849,1298,1298
David Consunji,Consunji,david-consunji,david-consunji,-57.164,construction,Construction & Engineering,M,Philippines,1488028203331,3107.599,646,646
David Einhorn,Einhorn,david-einhorn,david-einhorn,-4.065,hedge funds,Finance and Investments,M,United States,1488028203332,1541.989,1351,1351
David Hains,Hains,david-hains,david-hains,0,finance,Finance and Investments,M,Australia,1488028203331,1999.845,1052,1052
David Harding,Harding,david-harding,david-harding,0,finance,Finance and Investments,M,United Kingdom,1488028203332,1550,1345,1345
David Hindawi,Hindawi,david-hindawi,no-pic,0,software,Technology,M,United States,1488028203332,1000,1847,1848
David Lichtenstein,Lichtenstein,david-lichtenstein,david-lichtenstein,0,real estate,Real Estate,M,United States,1488028203332,1458,1415,1415
David McMurtry,McMurtry,david-mcmurtry,no-pic,3.972,manufacturing,Manufacturing,M,United Kingdom,1488028203332,1060.941,1793,1793
David Nahmad,Nahmad,david-nahmad,david-nahmad,0,art collection,Fashion & Retail,M,Monaco,1488028203332,1850,1148,1148
David Penaloza Alanis,Penaloza Alanis,david-penaloza-alanis,no-pic,-29.682,toll roads,Construction & Engineering,M,Mexico,1488028203332,1199.2,1667,1667
David Siegel,Siegel,david-siegel-1,david-siegel-1,0,hedge funds,Finance and Investments,M,United States,1488028203331,4820,345,345
David Teoh,Teoh,david-teoh,no-pic,-18.021,telecom,Telecom,M,Australia,1488028203332,1585.704,1320,1320
David Walentas,Walentas,david-walentas,david-walentas,0,real estate,Real Estate,M,United States,1488028203331,1969,1068,1068
Denise Coates,Coates,denise-coates,denise-coates,0,online gambling,Gambling & Casinos,F,United Kingdom,1488028203331,3712.329,521,521
Denise York,York,denise-york,denise-york,0,San Francisco 49ers,Sports,F,United States,1488028203331,2368,896,896
Deniz Sahenk,Sahenk,deniz-sahenk,deniz-sahenk,-3.708,"bank, media",Finance and Investments,F,Turkey,1488028203332,1143.145,1713,1713
Desh Bandhu Gupta,Gupta,desh-bandhu-gupta,desh-bandhu-gupta,0,pharmaceuticals,Healthcare,M,India,1488028203331,4726.012,359,359
Devendra Jain,Jain,devendra-jain,devendra-jain,0,chemicals,Manufacturing,M,India,1488028203332,1456.408,1418,1418
Diane Kemper,Kemper,diane-kemper,no-pic-female,0,real estate,Real Estate,F,United States,1488028203331,3035,666,666
Diego Della Valle,Della Valle,diego-della-valle,diego-della-valle,-8.904,shoes,Fashion & Retail,M,Italy,1488028203332,1535.792,1357,1357
Dieter Schaub,Schaub,dieter-schaub,no-pic,0,media,Media & Entertainment,M,Germany,1488028203332,1506.934,1376,1376
Dieter Schwarz,Schwarz,dieter-schwarz,no-pic,0,retail,Fashion & Retail,M,Germany,1488028203331,16992.64,54,54
Dietmar Hopp & family,Hopp,dietmar-hopp,dietmar-hopp,-71.198,software,Technology,M,Germany,1488028203331,9085.395,142,142
Dik Wessels,Wessels,dik-wessels,no-pic,0,"construction, engineering",Construction & Engineering,M,Netherlands,1488028203331,2278.481,931,931
Dinara Kulibaeva,Kulibaeva,dinara-kulibaeva,dinara-kulibaeva,-18.113,banking,Finance and Investments,F,Kazakhstan,1488028203331,2067.252,1012,1012
Ding Shijia,Ding,ding-shijia,no-pic,-28.933,sportswear,Fashion & Retail,M,China,1488028203331,1945.528,1093,1093
Ding Shizhong & family,Ding,ding-shizhong,ding-shizhong,-29.871,sports apparel,Fashion & Retail,M,China,1488028203331,1960.555,1079,1079
Dirk Rossmann & family,Rossmann,dirk-rossmann,dirk-rossmann,-1.44,drugstores,Fashion & Retail,M,Germany,1488028203331,2543.871,812,812
Djoko Susanto,Susanto,djoko-susanto,djoko-susanto,0,supermarkets,Fashion & Retail,M,Indonesia,1488028203332,1332.556,1537,1537
Dmitry Ananyev,Ananyev,dmitry-ananyev,dmitry-ananyev,0.373,"banking, IT, real estate",Diversified,M,Russia,1488028203332,1395.705,1468,1469
Dmitry Kamenshchik,Kamenshchik,dmitry-kamenshchik,dmitry-kamenshchik,0,airport,Service,M,Russia,1488028203331,3700.718,523,523
Dmitry Pumpyansky,Pumpyansky,dmitry-pumpyansky,dmitry-pumpyansky,12.835,steel pipes,Metals & Mining,M,Russia,1488028203332,1386.543,1482,1482
Do Won & Jin Sook Chang,Chang,do-won-jin-sook-chang,no-pic,0,fashion retail,Fashion & Retail,,United States,1488028203331,2818.575,725,725
Domenico Dolce,Dolce,domenico-dolce,domenico-dolce,0,luxury goods,Fashion & Retail,M,Italy,1488028203332,1212.142,1648,1648
Dominika & Sebastian Kulczyk,Kulczyk,dominika-sebastian-kulczyk,dominika-sebastian-kulczyk,-0.836,diversified,Finance and Investments,,Poland,1488028203331,3675.086,528,528
Don Gao,Gao,don-gao,no-pic,0,power tools,Manufacturing,M,China,1488028203332,1279.553,1588,1588
Don Hankey,Hankey,don-hankey,don-hankey,0,auto loans,Automotive,M,United States,1488028203331,2498,842,842
Dona Bertarelli,Bertarelli,dona-bertarelli,dona-bertarelli,-0.916,biotech,Diversified,F,Switzerland,1488028203331,4364.312,406,406
Donald Friese,Friese,donald-friese,no-pic,0,manufacturing,Manufacturing,M,United States,1488028203332,1200,1664,1664
Donald Sterling,Sterling,donald-sterling,donald-sterling,0,real estate,Real Estate,M,United States,1488028203331,3504.67,557,557
Doris Fisher,Fisher,doris-fisher,doris-fisher,20.493,Gap,Fashion & Retail,F,United States,1488028203331,2582.931,793,793
Dorrance Hamilton & family,Hamilton,dorrance-hamilton,dorrance-hamilton,0.575,Campbell Soup,Food and Beverage,F,United States,1488028203332,1282.972,1581,1581
Dou Zhenggang,Dou,dou-zhenggang,no-pic,0,"energy, chemicals",Diversified,M,China,1488028203332,1480.647,1401,1401
Douglas Leone,Leone,douglas-leone,douglas-leone,-7.11,venture capital,Finance and Investments,M,United States,1488028203331,2909.975,697,697
Drew Houston,Houston,drew-houston,drew-houston,0,Dropbox,Technology,M,United States,1488028203332,1040,1814,1814
Du Jiangtao & family,Du,du-jiangtao,du-jiangtao,5.464,chemicals,Manufacturing,M,China,1488028203331,2271.482,933,933
Dulce Pugliese de Godoy Bueno,de Godoy Bueno,dulce-pugliese-de-godoy-bueno,no-pic-female,-4.852,"hospitals, health care",Healthcare,F,Brazil,1488028203332,1770.376,1205,1205
Dustin Moskovitz,Moskovitz,dustin-moskovitz,dustin-moskovitz,6.028,Facebook,Technology,M,United States,1488028203331,10844.675,126,126
E. Joe Shoen,Shoen,e-joe-shoen,e-joe-shoen,-3.052,U-Haul,Automotive,M,United States,1488028203331,2544.914,810,810
Eddie & Sol Zakay,Zakay,eddie-sol-zakay,no-pic,0,real estate,Real Estate,M,United Kingdom,1488028203331,2005.535,1043,1043
Eddy Kusnadi Sariaatmadja,Sariaatmadja,eddy-kusnadi-sariaatmadja,eddy-kusnadi-sariaatmadja,0,"media, tech",Media & Entertainment,M,Indonesia,1488028203332,1346.308,1512,1512
Edouard Carmignac,Carmignac,edouard-carmignac,edouard-carmignac,0,asset management,Finance and Investments,M,France,1488028203332,1641.775,1273,1273
Eduardo Belmont Anderson,Belmont Anderson,eduardo-belmont-anderson,no-pic,0,cosmetics,Fashion & Retail,M,Peru,1488028203332,1153.872,1700,1700
Eduardo Eurnekian,Eurnekian,eduardo-eurnekian,eduardo-eurnekian,0,"airports, investments",Diversified,M,Argentina,1488028203331,2290.064,922,922
Eduardo Hochschild,Hochschild,eduardo-hochschild,eduardo-hochschild,-4.814,mining,Metals & Mining,M,Peru,1488028203332,1539.752,1354,1354
Eduardo Saverin,Saverin,eduardo-saverin,eduardo-saverin,4.251,Facebook,Technology,M,Brazil,1488028203331,7974.594,173,173
Edward DeBartolo Jr,DeBartolo,edward-debartolo-jr,edward-debartolo-jr,-7.812,shopping centers,Real Estate,M,United States,1488028203331,2892.353,701,701
Edward Stack,Stack,edward-stack,edward-stack,16.015,Dick's Sporting Goods,Fashion & Retail,M,United States,1488028203332,1171.217,1689,1689
Edwin Leong,Leong,edwin-leong,edwin-leong,0,real estate,Real Estate,M,Hong Kong,1488028203331,3235.129,610,610
Elaine Wynn,Wynn,elaine-wynn,elaine-wynn,1.635,"casinos, hotels",Gambling & Casinos,F,United States,1488028203332,1793.082,1188,1188
Elena Baturina,Baturina,elena-baturina,elena-baturina,0,construction,Construction & Engineering,F,Russia,1488028203332,1058,1797,1797
Elisabeth Badinter & family,Badinter,elisabeth-badinter,elisabeth-badinter,0.203,advertising,Media & Entertainment,F,France,1488028203332,1412.517,1451,1451
Elisabeth Mohn & family,Mohn,elisabeth-mohn,elisabeth-mohn,0,publishing,Media & Entertainment,F,Germany,1488028203331,4310.614,412,412
Elon Musk,Musk,elon-musk,elon-musk,32.402,Tesla Motors,Automotive,M,United States,1488028203331,13376.613,87,87
Emanuella Barilla,Barilla,emanuella-barilla,no-pic-female,0,Barilla pasta,Food and Beverage,F,Italy,1488028203332,1334.746,1529,1529
Emmanuel Besnier,Besnier,emmanuel-besnier,emmanuel-besnier,5.158,cheese,Food and Beverage,M,France,1488028203331,11389.664,117,117
Enrique Razon Jr,Razon,enrique-razon-jr,enrique-razon-jr,-33.015,ports,Logistics,M,Philippines,1488028203331,3390.601,576,576
Eric Lefkofsky,Lefkofsky,eric-lefkofsky,eric-lefkofsky,4.973,Groupon,Technology,M,United States,1488028203332,1850.276,1147,1147
Eric Ya Shen,Shen,eric-ya-shen,no-pic,-27.225,online apparel retail,Technology,M,China,1488028203332,1079.4,1775,1775
Erich Kellerhals,Kellerhals,erich-kellerhals,erich-kellerhals,0,electronics retailer,Fashion & Retail,M,Germany,1488028203332,1822.9,1170,1170
Erik Selin,Selin,erik-selin,no-pic,-4.376,real estate,Real Estate,M,Sweden,1488028203331,2125.07,983,983
Erman Ilicak,Ilicak,erman-ilicak,erman-ilicak,0,construction,Construction & Engineering,M,Turkey,1488028203331,2396.337,883,883
Ermirio Pereira de Moraes,Moraes,ermirio-pereira-de-moraes,no-pic,0,diversified,Diversified,M,Brazil,1488028203331,4041.925,450,450
Erwin Franz Mueller,Mueller,erwin-franz-mueller,erwin-franz-mueller,0,drug stores,Fashion & Retail,M,Germany,1488028203331,2985.988,682,682
Esther Grether & family,Grether,esther-grether,no-pic-female,-5.31,"art collection, Swatch",Fashion & Retail,F,Switzerland,1488028203332,1779.545,1195,1195
Eugene Kaspersky,Kaspersky,eugene-kaspersky,eugene-kaspersky,0,software,Technology,M,Russia,1488028203332,1270,1597,1597
Eva Gonda de Rivera & family,Gonda de Rivera,eva-gonda-de-rivera,no-pic-female,-0.355,beverages,Food and Beverage,F,Mexico,1488028203331,5835.506,262,262
Eva Maria Braun-Luedicke,Braun-Luedicke,eva-maria-braun-luedicke,no-pic-female,0,medical technology,Healthcare,F,Germany,1488028203332,1340.642,1522,1523
Eva Maria Bucher-Haefner,Bucher-Haefner,eva-maria-bucher-haefner,no-pic-female,12.685,Computer Associates,Technology,F,Switzerland,1488028203331,2528.692,824,824
Evan Sharp,Sharp,evan-sharp,evan-sharp,0,Pinterest,Technology,M,United States,1488028203332,1050,1805,1805
Evan Spiegel,Spiegel,evan-spiegel,evan-spiegel,0,Snapchat,Technology,M,United States,1488028203331,4030,453,453
Evan Williams,Williams,evan-williams,evan-williams,-2.183,Twitter,Technology,M,United States,1488028203332,1358.827,1502,1502
Eyal Ofer,Ofer,eyal-ofer,eyal-ofer,7.006,"real estate, shipping",Diversified,M,Israel,1488028203331,8934.777,149,149
Ezra Nahmad,Nahmad,ezra-nahmad,ezra-nahmad,0,art,Finance and Investments,M,Monaco,1488028203332,1500,1384,1384
Faisal Bin Qassim Al Thani,Al Thani,faisal-bin-qassim-al-thani,faisal-bin-qassim-al-thani,0,"hotels, diversified",Diversified,M,Qatar,1488028203331,2384.966,884,884
Fan Zhaoxia,Fan,fan-zhaoxia,no-pic-female,7.975,photovoltaic equipment,Energy,F,China,1488028203332,1093.67,1767,1767
Fang Tonghua & family,Fang,fang-tonghua,no-pic,24.177,pharmaceuticals,Healthcare,M,China,1488028203332,1557.431,1343,1343
Fang Wei,Fang,fang-wei,no-pic,-8.654,steel,Manufacturing,M,China,1488028203331,2193.387,957,957
Farhad Moshiri,Moshiri,farhad-moshiri,farhad-moshiri,5.769,diversified,Diversified,M,United Kingdom,1488028203331,2368.807,895,895
Farkhad Akhmedov,Akhmedov,farkhad-akhmedov,farkhad-akhmedov,0,natural gas,Energy,M,Russia,1488028203332,1292,1567,1567
Farris Wilks,Wilks,farris-wilks,farris-wilks,-1.709,natural gas,Energy,M,United States,1488028203332,1350.177,1510,1510
Faruk Eczacibasi,Eczacibasi,faruk-eczacibasi,faruk-eczacibasi,-10.339,"pharmaceuticals, diversified",Diversified,M,Turkey,1488028203332,1565.526,1336,1336
Fatma Yazici,Yazici,fatma-yazici,no-pic-female,0,diversified,Diversified,F,Turkey,1488028203332,1062.184,1791,1791
Fawzi Al-Kharafi,Al-Kharafi,fawzi-al-kharafi,no-pic,0.058,diversified,Diversified,M,Kuwait,1488028203332,1280.098,1585,1585
Fayez Sarofim,Sarofim,fayez-sarofim,fayez-sarofim,-9.901,money management,Finance and Investments,M,United States,1488028203332,1548.75,1348,1348
Feng Hailiang,Feng,feng-hailiang,feng-hailiang,-71.564,"copper, real estate",Metals & Mining,M,China,1488028203331,2415.05,876,876
Fernando Roberto Moreira Salles,Moreira Salles,fernando-roberto-moreira-salles,no-pic,-11.021,"banking, minerals",Diversified,M,Brazil,1488028203331,3174.54,623,623
Fernando Roig,Roig,fernando-roig,fernando-roig,0,supermarkets,Fashion & Retail,M,Spain,1488028203332,1324.945,1541,1541
Filaret Galchev,Galchev,filaret-galchev,filaret-galchev,0,construction materials,Construction & Engineering,M,Russia,1488028203332,1294.356,1565,1565
Finn Rausing,Rausing,finn-rausing,no-pic,0,packaging,Food and Beverage,M,Sweden,1488028203331,5901.468,254,254
Fiona Geminder,Geminder,fiona-geminder,fiona-geminder,5.269,packaging,Manufacturing,F,Australia,1488028203331,2615.264,787,787
Folorunsho Alakija,Alakija,folorunsho-alakija,folorunsho-alakija,0,oil,Energy,F,Nigeria,1488028203332,1617.668,1289,1289
Forrest Preston,Preston,forrest-preston,no-pic,0,health care,Healthcare,M,United States,1488028203332,1393.722,1474,1474
Francis Choi,Choi,francis-choi,francis-choi,-0.147,real estate,Real Estate,M,Hong Kong,1488028203331,5904.992,253,253
Frank Fertitta III,Fertitta,frank-fertitta-iii,frank-fertitta-iii,-7.718,"casinos, Ultimate Fighting Championship",Sports,M,United States,1488028203331,2001.551,1046,1046
Frank Stronach,Stronach,frank-stronach,frank-stronach,0,auto parts,Automotive,M,Canada,1488028203332,1467,1411,1411
